algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
Quicksort,70000,3,1,1636761,825195,0.003623
Introsort,70000,3,1,1315966,583521,0.003564
Contagem,70000,3,1,69999,140011,0.001298
Balde,70000,3,1,142788,282800,0.004520
Radixsort C.,70000,3,1,0,1260000,0.003435
Radixsort B.,70000,3,1,0,1260000,0.017512
Bolha,70000,3,2,2449964909,3690650697,5.288119
Coquetel,70000,3,2,1841535714,3690650697,4.214964
Selecao,70000,3,2,2449965000,209979,1.235856
Insercao,70000,3,2,1230286889,1230356897,0.410700
Shellsort,70000,3,2,1712226,2575552,0.005361
Mergesort,70000,3,2,1038993,2209029,0.004721
Heapsort,70000,3,2,1989876,3194811,0.005294
Quicksort,70000,3,2,1568193,795460,0.003849
Introsort,70000,3,2,1328624,584262,0.003497
Contagem,70000,3,2,69999,140011,0.001298
Balde,70000,3,2,142934,282946,0.004539
Radixsort C.,70000,3,2,0,1260000,0.003509
Radixsort B.,70000,3,2,0,1260000,0.016962
Bolha,70000,3,3,2449941564,3680907162,5.278189
Coquetel,70000,3,3,1833977550,3680907162,4.151775
Selecao,70000,3,3,2449965000,209964,1.220762
Insercao,70000,3,3,1227039041,1227109052,0.408338
Shellsort,70000,3,3,1711906,2575173,0.005498
Mergesort,70000,3,3,1039010,2208973,0.004697
Heapsort,70000,3,3,1989592,3194385,0.005210
Quicksort,70000,3,3,1491128,737270,0.003688
Introsort,70000,3,3,1334010,584399,0.003539
Contagem,70000,3,3,69999,140007,0.001289
Balde,70000,3,3,142816,282824,0.004533
Radixsort C.,70000,3,3,0,1260000,0.003415
Radixsort B.,70000,3,3,0,1260000,0.017462
Bolha,80000,1,1,79999,0,0.000024
Coquetel,80000,1,1,79999,0,0.000023
Selecao,80000,1,1,3199960000,0,1.660847
Insercao,80000,1,1,79999,159998,0.000044
Shellsort,80000,1,1,959427,1918854,0.000883
Mergesort,80000,1,1,636864,1945792,0.001000
Heapsort,80000,1,1,2426302,3879450,0.003516
Quicksort,80000,1,1,1136381,200953,0.000707
Introsort,80000,1,1,1136381,200953,0.000599
Contagem,80000,1,1,79999,239999,0.000217
Balde,80000,1,1,159999,399999,0.003041
Radixsort C.,80000,1,1,0,1440000,0.003956
Radixsort B.,80000,1,1,0,1440000,0.014189
Bolha,80000,1,2,79999,0,0.000023
Coquetel,80000,1,2,79999,0,0.000023
Selecao,80000,1,2,3199960000,0,1.624103
Insercao,80000,1,2,79999,159998,0.000046
Shellsort,80000,1,2,959427,1918854,0.000877
Mergesort,80000,1,2,636864,1945792,0.001006
Heapsort,80000,1,2,2426302,3879450,0.003651
Quicksort,80000,1,2,1136381,200953,0.000668
Introsort,80000,1,2,1136381,200953,0.000627
Contagem,80000,1,2,79999,239999,0.000306
Balde,80000,1,2,159999,399999,0.002968
Radixsort C.,80000,1,2,0,1440000,0.003986
Radixsort B.,80000,1,2,0,1440000,0.014211
Bolha,80000,1,3,79999,0,0.000023
Coquetel,80000,1,3,79999,0,0.000023
Selecao,80000,1,3,3199960000,0,1.654051
Insercao,80000,1,3,79999,159998,0.000047
Shellsort,80000,1,3,959427,1918854,0.000944
Mergesort,80000,1,3,636864,1945792,0.001001
Heapsort,80000,1,3,2426302,3879450,0.003652
Quicksort,80000,1,3,1136381,200953,0.000666
Introsort,80000,1,3,1136381,200953,0.000624
Contagem,80000,1,3,79999,239999,0.000225
Balde,80000,1,3,159999,399999,0.002975
Radixsort C.,80000,1,3,0,1440000,0.003981
Radixsort B.,80000,1,3,0,1440000,0.014822
Bolha,80000,2,1,3199960000,9599880000,3.628604
Coquetel,80000,2,1,3199960000,9599880000,4.288414
Selecao,80000,2,1,3199960000,120000,1.504750
Insercao,80000,2,1,3199960000,3200119998,1.072609
Shellsort,80000,2,1,1314096,2333798,0.001282
Mergesort,80000,2,1,672064,2617856,0.001449
Heapsort,80000,2,1,2188150,3522222,0.003678
Quicksort,80000,2,1,1717316,345372,0.000947
Introsort,80000,2,1,2347978,372766,0.001121
Contagem,80000,2,1,79999,160000,0.000247
Balde,80000,2,1,159999,320000,0.003563
Radixsort C.,80000,2,1,0,1440000,0.003963
Radixsort B.,80000,2,1,0,1440000,0.013706
Bolha,80000,2,2,3199960000,9599880000,3.566938
Coquetel,80000,2,2,3199960000,9599880000,4.247201
Selecao,80000,2,2,3199960000,120000,1.507348
Insercao,80000,2,2,3199960000,3200119998,1.063183
Shellsort,80000,2,2,1314096,2333798,0.001282
Mergesort,80000,2,2,672064,2617856,0.001439
Heapsort,80000,2,2,2188150,3522222,0.003666
Quicksort,80000,2,2,1717316,345372,0.000914
Introsort,80000,2,2,2347978,372766,0.001061
Contagem,80000,2,2,79999,160000,0.000250
Balde,80000,2,2,159999,320000,0.003457
Radixsort C.,80000,2,2,0,1440000,0.004103
Radixsort B.,80000,2,2,0,1440000,0.013654
Bolha,80000,2,3,3199960000,9599880000,3.558576
Coquetel,80000,2,3,3199960000,9599880000,4.242659
Selecao,80000,2,3,3199960000,120000,1.508386
Insercao,80000,2,3,3199960000,3200119998,1.062005
Shellsort,80000,2,3,1314096,2333798,0.001500
Mergesort,80000,2,3,672064,2617856,0.001444
Heapsort,80000,2,3,2188150,3522222,0.003711
Quicksort,80000,2,3,1717316,345372,0.000931
Introsort,80000,2,3,2347978,372766,0.001081
Contagem,80000,2,3,79999,160000,0.000220
Balde,80000,2,3,159999,320000,0.003562
Radixsort C.,80000,2,3,0,1440000,0.003988
Radixsort B.,80000,2,3,0,1440000,0.013570
Bolha,80000,3,1,3199873264,4817034339,6.940148
Coquetel,80000,3,1,2404094644,4817034339,5.447477
Selecao,80000,3,1,3199960000,239976,1.598763
Insercao,80000,3,1,1605758100,1605838111,0.531230
Shellsort,80000,3,1,1987441,2987854,0.006157
Mergesort,80000,3,1,1203394,2556211,0.005447
Heapsort,80000,3,1,2307132,3700695,0.006035
Quicksort,80000,3,1,1734970,851650,0.004180
Introsort,80000,3,1,1510726,671508,0.004093
Contagem,80000,3,1,79999,160008,0.001511
Balde,80000,3,1,163178,323187,0.005134
Radixsort C.,80000,3,1,0,1440000,0.003919
Radixsort B.,80000,3,1,0,1440000,0.020085
Bolha,80000,3,2,3199942795,4797389433,6.940900
Coquetel,80000,3,2,2399980000,4797389433,5.410240
Selecao,80000,3,2,3199960000,239955,1.599052
Insercao,80000,3,2,1599209799,1599289809,0.529915
Shellsort,80000,3,2,1987011,2987339,0.006029
Mergesort,80000,3,2,1203268,2555672,0.005380
Heapsort,80000,3,2,2307132,3700695,0.005999
Quicksort,80000,3,2,1887209,920366,0.004128
Introsort,80000,3,2,1543664,668824,0.004155
Contagem,80000,3,2,79999,160013,0.001506
Balde,80000,3,2,163261,323275,0.005155
Radixsort C.,80000,3,2,0,1440000,0.003933
Radixsort B.,80000,3,2,0,1440000,0.019702
Bolha,80000,3,3,3199932034,4800381489,6.949973
Coquetel,80000,3,3,2404932250,4800381489,5.410542
Selecao,80000,3,3,3199960000,239958,1.615898
Insercao,80000,3,3,1600207152,1600287161,0.534818
Shellsort,80000,3,3,1989464,2989716,0.006096
Mergesort,80000,3,3,1203750,2556103,0.005413
Heapsort,80000,3,3,2307922,3701880,0.006018
Quicksort,80000,3,3,1795430,886650,0.004261
Introsort,80000,3,3,1539136,668766,0.004120
Contagem,80000,3,3,79999,160016,0.001518
Balde,80000,3,3,163194,323211,0.005254
Radixsort C.,80000,3,3,0,1440000,0.003901
Radixsort B.,80000,3,3,0,1440000,0.020397
Bolha,90000,1,1,89999,0,0.000026
Coquetel,90000,1,1,89999,0,0.000026
Selecao,90000,1,1,4049955000,0,2.043833
Insercao,90000,1,1,89999,179998,0.000052
Shellsort,90000,1,1,1089427,2178854,0.000996
Mergesort,90000,1,1,723680,2212608,0.001174
Heapsort,90000,1,1,2763998,4415994,0.004024
Quicksort,90000,1,1,1276381,220953,0.000731
Introsort,90000,1,1,1276381,220953,0.000687
Contagem,90000,1,1,89999,269999,0.000256
Balde,90000,1,1,179999,449999,0.003336
Radixsort C.,90000,1,1,0,1620000,0.004477
Radixsort B.,90000,1,1,0,1620000,0.018725
Bolha,90000,1,2,89999,0,0.000026
Coquetel,90000,1,2,89999,0,0.000026
Selecao,90000,1,2,4049955000,0,2.044235
Insercao,90000,1,2,89999,179998,0.000066
Shellsort,90000,1,2,1089427,2178854,0.000952
Mergesort,90000,1,2,723680,2212608,0.001157
Heapsort,90000,1,2,2763998,4415994,0.004060
Quicksort,90000,1,2,1276381,220953,0.000719
Introsort,90000,1,2,1276381,220953,0.000667
Contagem,90000,1,2,89999,269999,0.000279
Balde,90000,1,2,179999,449999,0.003173
Radixsort C.,90000,1,2,0,1620000,0.004521
Radixsort B.,90000,1,2,0,1620000,0.018462
Bolha,90000,1,3,89999,0,0.000027
Coquetel,90000,1,3,89999,0,0.000062
Selecao,90000,1,3,4049955000,0,2.086910
Insercao,90000,1,3,89999,179998,0.000050
Shellsort,90000,1,3,1089427,2178854,0.000952
Mergesort,90000,1,3,723680,2212608,0.001153
Heapsort,90000,1,3,2763998,4415994,0.003995
Quicksort,90000,1,3,1276381,220953,0.000715
Introsort,90000,1,3,1276381,220953,0.000668
Contagem,90000,1,3,89999,269999,0.000248
Balde,90000,1,3,179999,449999,0.003272
Radixsort C.,90000,1,3,0,1620000,0.004441
Radixsort B.,90000,1,3,0,1620000,0.018501
Bolha,90000,2,1,4049955000,12149865000,4.497520
Coquetel,90000,2,1,4049955000,12149865000,5.382725
Selecao,90000,2,1,4049955000,135000,1.915799
Insercao,90000,2,1,4049955000,4050134998,1.351125
Shellsort,90000,2,1,1489016,2653554,0.001441
Mergesort,90000,2,1,765248,2977856,0.001633
Heapsort,90000,2,1,2489866,4004796,0.004181
Quicksort,90000,2,1,2006028,401608,0.001060
Introsort,90000,2,1,2785679,487146,0.001324
Contagem,90000,2,1,89999,180000,0.000280
Balde,90000,2,1,179999,360000,0.003947
Radixsort C.,90000,2,1,0,1620000,0.004456
Radixsort B.,90000,2,1,0,1620000,0.018015
Bolha,90000,2,2,4049955000,12149865000,4.492341
Coquetel,90000,2,2,4049955000,12149865000,5.391850
Selecao,90000,2,2,4049955000,135000,1.911908
Insercao,90000,2,2,4049955000,4050134998,1.343442
Shellsort,90000,2,2,1489016,2653554,0.001501
Mergesort,90000,2,2,765248,2977856,0.001637
Heapsort,90000,2,2,2489866,4004796,0.004214
Quicksort,90000,2,2,2006028,401608,0.001053
Introsort,90000,2,2,2785679,487146,0.001348
Contagem,90000,2,2,89999,180000,0.000249
Balde,90000,2,2,179999,360000,0.004107
Radixsort C.,90000,2,2,0,1620000,0.004475
Radixsort B.,90000,2,2,0,1620000,0.018490
Bolha,90000,2,3,4049955000,12149865000,4.569350
Coquetel,90000,2,3,4049955000,12149865000,5.591628
Selecao,90000,2,3,4049955000,135000,2.060253
Insercao,90000,2,3,4049955000,4050134998,1.386052
Shellsort,90000,2,3,1489016,2653554,0.001475
Mergesort,90000,2,3,765248,2977856,0.001618
Heapsort,90000,2,3,2489866,4004796,0.004295
Quicksort,90000,2,3,2006028,401608,0.001151
Introsort,90000,2,3,2785679,487146,0.001318
Contagem,90000,2,3,89999,180000,0.000263
Balde,90000,2,3,179999,360000,0.003920
Radixsort C.,90000,2,3,0,1620000,0.004418
Radixsort B.,90000,2,3,0,1620000,0.018894
Bolha,90000,3,1,4049912514,6043466343,8.802588
Coquetel,90000,3,1,3021258239,6043466343,6.890329
Selecao,90000,3,1,4049955000,269970,2.032457
Insercao,90000,3,1,2014578773,2014668779,0.670855
Shellsort,90000,3,1,2273442,3409711,0.007013
Mergesort,90000,3,1,1369622,2906669,0.006353
Heapsort,90000,3,1,2627978,4211964,0.007031
Quicksort,90000,3,1,1959832,972961,0.004971
Introsort,90000,3,1,1705287,758979,0.004661
Contagem,90000,3,1,89999,180008,0.001775
Balde,90000,3,1,183592,363601,0.005806
Radixsort C.,90000,3,1,0,1620000,0.004431
Radixsort B.,90000,3,1,0,1620000,0.022325
Bolha,90000,3,2,4049905859,6058867899,8.820245
Coquetel,90000,3,2,3029542100,6058867899,6.879378
Selecao,90000,3,2,4049955000,269958,2.030248
Insercao,90000,3,2,2019712622,2019802631,0.673299
Shellsort,90000,3,2,2259474,3396032,0.007059
Mergesort,90000,3,2,1369465,2906400,0.006185
Heapsort,90000,3,2,2628018,4212024,0.006856
Quicksort,90000,3,2,1935209,907114,0.004705
Introsort,90000,3,2,1770559,756330,0.004578
Contagem,90000,3,2,89999,180015,0.001759
Balde,90000,3,2,183699,363715,0.006107
Radixsort C.,90000,3,2,0,1620000,0.004446
Radixsort B.,90000,3,2,0,1620000,0.022805
Bolha,90000,3,3,4049923122,6089507133,8.777179
Coquetel,90000,3,3,3039501465,6089507133,6.952698
Selecao,90000,3,3,4049955000,269961,2.021486
Insercao,90000,3,3,2029925703,2030015709,0.674253
Shellsort,90000,3,3,2270748,3407463,0.006839
Mergesort,90000,3,3,1369400,2906672,0.006120
Heapsort,90000,3,3,2627444,4211163,0.006823
Quicksort,90000,3,3,2090573,1015101,0.004806
Introsort,90000,3,3,1763063,757977,0.004630
Contagem,90000,3,3,89999,180012,0.001715
Balde,90000,3,3,183473,363486,0.005777
Radixsort C.,90000,3,3,0,1620000,0.004687
Radixsort B.,90000,3,3,0,1620000,0.022226
Bolha,100000,1,1,99999,0,0.000029
Coquetel,100000,1,1,99999,0,0.000028
Selecao,100000,1,1,4999950000,0,2.554464
Insercao,100000,1,1,99999,199998,0.000056
Shellsort,100000,1,1,1219427,2438854,0.001066
Mergesort,100000,1,1,815024,2483952,0.001319
Heapsort,100000,1,1,3101710,4952562,0.004416
Quicksort,100000,1,1,1416381,240953,0.000791
Introsort,100000,1,1,1416381,240953,0.000727
Contagem,100000,1,1,99999,299999,0.000317
Balde,100000,1,1,199999,499999,0.003562
Radixsort C.,100000,1,1,0,1800000,0.005292
Radixsort B.,100000,1,1,0,1800000,0.019479
Bolha,100000,1,2,99999,0,0.000029
Coquetel,100000,1,2,99999,0,0.000029
Selecao,100000,1,2,4999950000,0,2.553799
Insercao,100000,1,2,99999,199998,0.000056
Shellsort,100000,1,2,1219427,2438854,0.001126
Mergesort,100000,1,2,815024,2483952,0.001299
Heapsort,100000,1,2,3101710,4952562,0.004566
Quicksort,100000,1,2,1416381,240953,0.000790
Introsort,100000,1,2,1416381,240953,0.000727
Contagem,100000,1,2,99999,299999,0.000316
Balde,100000,1,2,199999,499999,0.003676
Radixsort C.,100000,1,2,0,1800000,0.005087
Radixsort B.,100000,1,2,0,1800000,0.019290
Bolha,100000,1,3,99999,0,0.000029
Coquetel,100000,1,3,99999,0,0.000029
Selecao,100000,1,3,4999950000,0,2.514547
Insercao,100000,1,3,99999,199998,0.000057
Shellsort,100000,1,3,1219427,2438854,0.001089
Mergesort,100000,1,3,815024,2483952,0.001283
Heapsort,100000,1,3,3101710,4952562,0.004520
Quicksort,100000,1,3,1416381,240953,0.000804
Introsort,100000,1,3,1416381,240953,0.000744
Contagem,100000,1,3,99999,299999,0.000294
Balde,100000,1,3,199999,499999,0.003644
Radixsort C.,100000,1,3,0,1800000,0.004968
Radixsort B.,100000,1,3,0,1800000,0.019393
Bolha,100000,2,1,4999950000,14999850000,5.548930
Coquetel,100000,2,1,4999950000,14999850000,6.647138
Selecao,100000,2,1,4999950000,150000,2.370888
Insercao,100000,2,1,4999950000,5000149998,1.667200
Shellsort,100000,2,1,1683014,2972650,0.001621
Mergesort,100000,2,1,853904,3337856,0.001812
Heapsort,100000,2,1,2794870,4492302,0.004610
Quicksort,100000,2,1,2243575,441874,0.001203
Introsort,100000,2,1,3081475,492509,0.001418
Contagem,100000,2,1,99999,200000,0.000288
Balde,100000,2,1,199999,400000,0.004464
Radixsort C.,100000,2,1,0,1800000,0.007989
Radixsort B.,100000,2,1,0,1800000,0.018753
Bolha,100000,2,2,4999950000,14999850000,5.626077
Coquetel,100000,2,2,4999950000,14999850000,6.656296
Selecao,100000,2,2,4999950000,150000,2.354909
Insercao,100000,2,2,4999950000,5000149998,1.670888
Shellsort,100000,2,2,1683014,2972650,0.001658
Mergesort,100000,2,2,853904,3337856,0.001893
Heapsort,100000,2,2,2794870,4492302,0.004678
Quicksort,100000,2,2,2243575,441874,0.001205
Introsort,100000,2,2,3081475,492509,0.001462
Contagem,100000,2,2,99999,200000,0.000319
Balde,100000,2,2,199999,400000,0.004424
Radixsort C.,100000,2,2,0,1800000,0.006990
Radixsort B.,100000,2,2,0,1800000,0.019020
Bolha,100000,2,3,4999950000,14999850000,5.555262
Coquetel,100000,2,3,4999950000,14999850000,6.642917
Selecao,100000,2,3,4999950000,150000,2.377744
Insercao,100000,2,3,4999950000,5000149998,1.669063
Shellsort,100000,2,3,1683014,2972650,0.001668
Mergesort,100000,2,3,853904,3337856,0.001814
Heapsort,100000,2,3,2794870,4492302,0.004733
Quicksort,100000,2,3,2243575,441874,0.001212
Introsort,100000,2,3,3081475,492509,0.001430
Contagem,100000,2,3,99999,200000,0.000280
Balde,100000,2,3,199999,400000,0.004568
Radixsort C.,100000,2,3,0,1800000,0.007064
Radixsort B.,100000,2,3,0,1800000,0.018974
Bolha,100000,3,1,4999870200,7496833404,11.637468
Coquetel,100000,3,1,3750974790,7496833404,8.882906
Selecao,100000,3,1,4999950000,299973,2.694221
Insercao,100000,3,1,2499044459,2499144466,0.883832
Shellsort,100000,3,1,2542403,3811280,0.008476
Mergesort,100000,3,1,1536275,3260325,0.007256
Heapsort,100000,3,1,2950074,4725108,0.008444
Quicksort,100000,3,1,2297126,1128740,0.005802
Introsort,100000,3,1,1982845,843665,0.005493
Contagem,100000,3,1,99999,200011,0.002734
Balde,100000,3,1,203925,403937,0.006747
Radixsort C.,100000,3,1,0,1800000,0.005106
Radixsort B.,100000,3,1,0,1800000,0.032323
Bolha,100000,3,2,4999893384,7490032809,11.482236
Coquetel,100000,3,2,3743215955,7490032809,8.788504
Selecao,100000,3,2,4999950000,299961,2.630343
Insercao,100000,3,2,2496777592,2496877601,0.867296
Shellsort,100000,3,2,2534765,3803570,0.008210
Mergesort,100000,3,2,1536424,3260796,0.007196
Heapsort,100000,3,2,2950656,4725981,0.008090
Quicksort,100000,3,2,2327608,1097727,0.005525
Introsort,100000,3,2,1981275,841283,0.005440
Contagem,100000,3,2,99999,200013,0.002119
Balde,100000,3,2,203960,403974,0.006812
Radixsort C.,100000,3,2,0,1800000,0.005281
Radixsort B.,100000,3,2,0,1800000,0.026585
Bolha,100000,3,3,4999818159,7510150398,11.410937
Coquetel,100000,3,3,3754021679,7510150398,8.826605
Selecao,100000,3,3,4999950000,299961,2.543415
Insercao,100000,3,3,2503483452,2503583464,0.859062
Shellsort,100000,3,3,2544518,3813582,0.008007
Mergesort,100000,3,3,1536516,3260842,0.007066
Heapsort,100000,3,3,2949818,4724724,0.008096
Quicksort,100000,3,3,2219056,1087350,0.005618
Introsort,100000,3,3,1968875,845503,0.005452
Contagem,100000,3,3,99999,200015,0.001983
Balde,100000,3,3,204136,404152,0.006619
Radixsort C.,100000,3,3,0,1800000,0.004992
Radixsort B.,100000,3,3,0,1800000,0.027073
